"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WESD"
"USC00200228","ANN ARBOR SE, MI US","2013-10-30","0.00","0.0","0",,"52","31","31",
"USC00200228","ANN ARBOR SE, MI US","2013-10-31","0.84","0.0","0",,"65","31","61",
"USC00200228","ANN ARBOR SE, MI US","2013-11-01","0.79","0.0","0",,"62","47","47",
"USC00200228","ANN ARBOR SE, MI US","2013-11-02","0.12","0.0","0",,"49","44","45",
"USC00200228","ANN ARBOR SE, MI US","2013-11-03","0.06","0.0","0",,"49","29","29",
"USC00200228","ANN ARBOR SE, MI US","2013-11-04","0.00","0.0","0",,"47","29","32",
"USC00200228","ANN ARBOR SE, MI US","2013-11-05","0.00","0.0","0",,"49","32","45",
"USC00200228","ANN ARBOR SE, MI US","2013-11-06","0.00","0.0","0",,"54","45","54",
"USC00200228","ANN ARBOR SE, MI US","2013-11-07","0.14","0.0","0",,"55","35","35",
"USC00200228","ANN ARBOR SE, MI US","2013-11-08","0.03","0.0","0",,"46","31","31",
"USC00200228","ANN ARBOR SE, MI US","2013-11-09","0.00","0.0","0",,"46","29","41",
"USC00200228","ANN ARBOR SE, MI US","2013-11-10","0.00","0.0","0",,"58","41","41",
"USC00200228","ANN ARBOR SE, MI US","2013-11-11","0.00","0.0","0",,"49","30","40",
"USC00200228","ANN ARBOR SE, MI US","2013-11-12","0.20","0.5","0",,"44","23","23",
"USC00200228","ANN ARBOR SE, MI US","2013-11-13","0.00","0.0","0",,"35","17","20",
"USC00200228","ANN ARBOR SE, MI US","2013-11-14","0.00","0.0","0",,"41","20","30",
"USC00200228","ANN ARBOR SE, MI US","2013-11-15","0.00","0.0","0",,"51","30","35",
"USC00200228","ANN ARBOR SE, MI US","2013-11-16","0.00","0.0","0",,"51","30","35",
"USC00200228","ANN ARBOR SE, MI US","2013-11-17","0.15","0.0","0",,"58","35","57",
"USC00200228","ANN ARBOR SE, MI US","2013-11-18","0.87","0.0","0",,"63","42","43",
"USC00200228","ANN ARBOR SE, MI US","2013-11-19","0.00","0.0","0",,"43","33","33",
"USC00200228","ANN ARBOR SE, MI US","2013-11-20","0.00","0.0","0",,"43","22","23",
"USC00200228","ANN ARBOR SE, MI US","2013-11-21","0.00","0.0","0",,"45","23","42",
"USC00200228","ANN ARBOR SE, MI US","2013-11-22","0.36","0.0","0",,"46","42","45",
"USC00200228","ANN ARBOR SE, MI US","2013-11-23","0.01","0.0","0",,"45","22","27",
"USC00200228","ANN ARBOR SE, MI US","2013-11-24","0.10","1.9","1",,"30","12","12",
"USC00200228","ANN ARBOR SE, MI US","2013-11-25","0.00","0.0","1",,"26","12","20",
"USC00200228","ANN ARBOR SE, MI US","2013-11-26","0.02","0.3","1",,"30","20","29",
"USC00200228","ANN ARBOR SE, MI US","2013-11-27","0.01","0.2","0",,"34","20","20",
"USC00200228","ANN ARBOR SE, MI US","2013-11-28","0.00","0.1","0",,"27","16","21",
"USC00200228","ANN ARBOR SE, MI US","2013-11-29","0.02","0.4","0",,"28","14","16",
"USC00200228","ANN ARBOR SE, MI US","2013-11-30","0.00","0.0","0",,"36","15","28",
"USC00200228","ANN ARBOR SE, MI US","2013-12-01","0.00","0.0","0",,"45","27","31",
"USC00200228","ANN ARBOR SE, MI US","2013-12-02","0.00","0.0","0",,"47","30","31",
"USC00200228","ANN ARBOR SE, MI US","2013-12-03","0.02","0.2","0",,"40","23","31",
"USC00200228","ANN ARBOR SE, MI US","2013-12-04","0.07","0.1","0",,"39","31","39",
"USC00200228","ANN ARBOR SE, MI US","2013-12-05","0.01","0.0","0",,"58","39","47",
"USC00200228","ANN ARBOR SE, MI US","2013-12-06","0.00","0.0","0",,"47","27","27",
"USC00200228","ANN ARBOR SE, MI US","2013-12-07","0.00","0.0","0",,"27","15","16",
"USC00200228","ANN ARBOR SE, MI US","2013-12-08","0.00","0.0","0",,"26","11","14",
"USC00200228","ANN ARBOR SE, MI US","2013-12-09","0.08","1.0","1",,"29","14","28",
"USC00200228","ANN ARBOR SE, MI US","2013-12-10","0.00","0.0","1",,"29","11","11",
"USC00200228","ANN ARBOR SE, MI US","2013-12-11","0.00","0.0","1",,"21","11","17",
"USC00200228","ANN ARBOR SE, MI US","2013-12-12","0.03","0.7","1",,"26","4","9",
"USC00200228","ANN ARBOR SE, MI US","2013-12-13","0.00","0.0","1",,"22","9","20",
"USC00200228","ANN ARBOR SE, MI US","2013-12-14","0.10","1.2","2",,"29","18","19",
"USC00200228","ANN ARBOR SE, MI US","2013-12-15","0.49","4.8","7",,"21","18","20",
"USC00200228","ANN ARBOR SE, MI US","2013-12-16","0.07","1.9","7",,"25","2","2","0.6"
"USC00200228","ANN ARBOR SE, MI US","2013-12-17","0.08","1.1","7",,"25","2","20",
"USC00200228","ANN ARBOR SE, MI US","2013-12-18","0.03","1.2","7",,"26","20","26",
"USC00200228","ANN ARBOR SE, MI US","2013-12-19","0.00","0.0","6",,"32","20","28",
"USC00200228","ANN ARBOR SE, MI US","2013-12-20","0.09","0.0","4",,"41","28","38",
"USC00200228","ANN ARBOR SE, MI US","2013-12-21","0.30","0.0","3",,"42","33","33",
"USC00200228","ANN ARBOR SE, MI US","2013-12-22","1.11","0.1","2",,"35","32","33",
"USC00200228","ANN ARBOR SE, MI US","2013-12-23","0.05","0.2","1",,"38","29","29",
"USC00200228","ANN ARBOR SE, MI US","2013-12-24","0.01","0.2","1",,"30","12","12",
"USC00200228","ANN ARBOR SE, MI US","2013-12-25","0.00","0.0","1",,"21","7","18",
"USC00200228","ANN ARBOR SE, MI US","2013-12-26","0.11","1.8","3",,"27","18","27","0.2"
"USC00200228","ANN ARBOR SE, MI US","2013-12-27","0.02","0.4","3",,"30","24","30",
"USC00200228","ANN ARBOR SE, MI US","2013-12-28","0.00","0.0","1",,"41","30","32",
"USC00200228","ANN ARBOR SE, MI US","2013-12-29","0.00","0.0","0",,"47","32","34",
"USC00200228","ANN ARBOR SE, MI US","2013-12-30","0.01","0.1","0",,"44","15","15",
"USC00200228","ANN ARBOR SE, MI US","2013-12-31","0.04","0.5","1",,"21","14","15",
"USC00200228","ANN ARBOR SE, MI US","2014-01-01","0.10","1.8","2",,"20","13","13",
"USC00200228","ANN ARBOR SE, MI US","2014-01-02","0.49","5.9","8",,"15","13","13",
"USC00200228","ANN ARBOR SE, MI US","2014-01-03","0.17","1.6","8",,"16","-5","-5",
"USC00200228","ANN ARBOR SE, MI US","2014-01-04","0.00","0.0","7",,"16","-7","13",
"USC00200228","ANN ARBOR SE, MI US","2014-01-05","0.06","0.6","7",,"30","13","26",
"USC00200228","ANN ARBOR SE, MI US","2014-01-06","0.93","9.7","14",,"32","12","13","1.4"
"USC00200228","ANN ARBOR SE, MI US","2014-01-07","0.01","0.2","14",,"13","-15","-13",
"USC00200228","ANN ARBOR SE, MI US","2014-01-08","0.00","0.0","14",,"4","-13","-9",
"USC00200228","ANN ARBOR SE, MI US","2014-01-09","0.00","0.1","13",,"19","-10","-7",
"USC00200228","ANN ARBOR SE, MI US","2014-01-10","0.05","0.5","12",,"27","-8","27","1.5"
"USC00200228","ANN ARBOR SE, MI US","2014-01-11","0.43","0.0","8",,"41","27","40",
"USC00200228","ANN ARBOR SE, MI US","2014-01-12","0.10","0.0","6",,"41","32","33",
"USC00200228","ANN ARBOR SE, MI US","2014-01-13","0.00","0.0","5",,"38","31","37","1.1"
"USC00200228","ANN ARBOR SE, MI US","2014-01-14","0.00","0.0","5",,"43","22","22",
"USC00200228","ANN ARBOR SE, MI US","2014-01-15","0.01","0.1","5",,"38","22","25",
"USC00200228","ANN ARBOR SE, MI US","2014-01-16","0.00","0.1","4",,"28","19","19",
"USC00200228","ANN ARBOR SE, MI US","2014-01-17","0.27","3.0","7",,"28","19","23",
"USC00200228","ANN ARBOR SE, MI US","2014-01-18","0.00","0.1","7",,"32","4","4",
"USC00200228","ANN ARBOR SE, MI US","2014-01-19","0.02","0.4","7",,"19","4","19",
"USC00200228","ANN ARBOR SE, MI US","2014-01-20","0.01","0.0","6",,"30","19","26","1.3"
"USC00200228","ANN ARBOR SE, MI US","2014-01-21","0.06","1.9","7",,"26","3","3",
"USC00200228","ANN ARBOR SE, MI US","2014-01-22","0.00","0.0","7",,"13","-11","-3",
"USC00200228","ANN ARBOR SE, MI US","2014-01-23","0.09","1.2","8",,"11","-3","5",
"USC00200228","ANN ARBOR SE, MI US","2014-01-24","0.00","0.1","7",,"16","-4","-2",
"USC00200228","ANN ARBOR SE, MI US","2014-01-25","0.15","2.0","8",,"22","-2","22",
"USC00200228","ANN ARBOR SE, MI US","2014-01-26","0.05","0.9","8",,"27","-1","7",
"USC00200228","ANN ARBOR SE, MI US","2014-01-27","0.30","5.6","12",,"27","7","8","1.9"
"USC00200228","ANN ARBOR SE, MI US","2014-01-28","0.03","0.6","12",,"11","-12","-12",
"USC00200228","ANN ARBOR SE, MI US","2014-01-29","0.00","0.0","11",,"10","-12","-1",
"USC00200228","ANN ARBOR SE, MI US","2014-01-30","0.00","0.0","10",,"18","-1","11",
"USC00200228","ANN ARBOR SE, MI US","2014-01-31","0.04","0.5","10",,"29","11","29",
"USC00200228","ANN ARBOR SE, MI US","2014-02-01","0.05","0.8","11",,"35","25","27",
"USC00200228","ANN ARBOR SE, MI US","2014-02-02","0.67","4.5","13",,"34","22","22",
"USC00200228","ANN ARBOR SE, MI US","2014-02-03","0.00","0.0","12",,"25","3","4","2.6"
"USC00200228","ANN ARBOR SE, MI US","2014-02-04","0.00","0.0","12",,"28","3","5",
"USC00200228","ANN ARBOR SE, MI US","2014-02-05","0.23","2.3","14",,"25","5","20",
"USC00200228","ANN ARBOR SE, MI US","2014-02-06","0.21","2.6","16",,"27","3","8",
"USC00200228","ANN ARBOR SE, MI US","2014-02-07","0.00","0.1","15",,"20","-4","-4",
"USC00200228","ANN ARBOR SE, MI US","2014-02-08","0.00","0.0","15",,"16","-4","5",
"USC00200228","ANN ARBOR SE, MI US","2014-02-09","0.09","1.9","17",,"20","5","13",
"USC00200228","ANN ARBOR SE, MI US","2014-02-10","0.04","0.6","16",,"26","6","6","3.1"
"USC00200228","ANN ARBOR SE, MI US","2014-02-11","0.00","0.0","16",,"22","5","8",
"USC00200228","ANN ARBOR SE, MI US","2014-02-12","0.00","0.0","16",,"19","-10","-10",
"USC00200228","ANN ARBOR SE, MI US","2014-02-13","0.00","0.0","15",,"21","-10","5",
"USC00200228","ANN ARBOR SE, MI US","2014-02-14","0.02","0.4","16",,"34","5","27",
"USC00200228","ANN ARBOR SE, MI US","2014-02-15","0.02","0.4","15",,"29","6","6",
"USC00200228","ANN ARBOR SE, MI US","2014-02-16","0.02","0.3","15",,"24","5","14",
"USC00200228","ANN ARBOR SE, MI US","2014-02-17","0.02","0.9","15",,"29","-2","7","3.0"
"USC00200228","ANN ARBOR SE, MI US","2014-02-18","0.39","4.1","19",,"23","7","22","3.4"
"USC00200228","ANN ARBOR SE, MI US","2014-02-19","0.00","0.0","18",,"38","22","27",
"USC00200228","ANN ARBOR SE, MI US","2014-02-20","0.01","0.1","14",,"47","25","29",
"USC00200228","ANN ARBOR SE, MI US","2014-02-21","0.93","2.0","15",,"45","29","36",
"USC00200228","ANN ARBOR SE, MI US","2014-02-22","0.01","0.2","13",,"37","28","28",
"USC00200228","ANN ARBOR SE, MI US","2014-02-23","0.00","0.0","13",,"38","21","21",
"USC00200228","ANN ARBOR SE, MI US","2014-02-24","0.00","0.0","13",,"33","18","18","3.2"
"USC00200228","ANN ARBOR SE, MI US","2014-02-25","0.00","0.1","13",,"26","10","10",
"USC00200228","ANN ARBOR SE, MI US","2014-02-26","0.02","0.4","13",,"25","4","4",
"USC00200228","ANN ARBOR SE, MI US","2014-02-27","0.02","0.4","13",,"18","4","12",
"USC00200228","ANN ARBOR SE, MI US","2014-02-28","0.02","0.4","13",,"12","-10","-10",
"USC00200228","ANN ARBOR SE, MI US","2014-03-01","0.00","0.0","13",,"21","-10","21",
"USC00200228","ANN ARBOR SE, MI US","2014-03-02","0.39","4.3","17",,"30","9","10",
"USC00200228","ANN ARBOR SE, MI US","2014-03-03","0.00","0.0","17",,"21","-5","-4","3.4"
"USC00200228","ANN ARBOR SE, MI US","2014-03-04","0.00","0.0","16",,"18","-4","6",
"USC00200228","ANN ARBOR SE, MI US","2014-03-05","0.00","0.0","15",,"19","6","17",
"USC00200228","ANN ARBOR SE, MI US","2014-03-06","0.00","0.0","15",,"26","9","10",
"USC00200228","ANN ARBOR SE, MI US","2014-03-07","0.00","0.0","14",,"31","8","9",
"USC00200228","ANN ARBOR SE, MI US","2014-03-08","0.14","0.0","13",,"46","9","33",
"USC00200228","ANN ARBOR SE, MI US","2014-03-09","0.00","0.0","13",,"33","17","17",
"USC00200228","ANN ARBOR SE, MI US","2014-03-10","0.00","0.0","12",,"37","16","36","3.2"
"USC00200228","ANN ARBOR SE, MI US","2014-03-11","0.00","0.0","9",,"51","36","38",
"USC00200228","ANN ARBOR SE, MI US","2014-03-12","0.43","2.0","8",,"56","28","28",
"USC00200228","ANN ARBOR SE, MI US","2014-03-13","0.39","3.5","11",,"28","0","0",
"USC00200228","ANN ARBOR SE, MI US","2014-03-14","0.00","0.0","11",,"25","0","25",
"USC00200228","ANN ARBOR SE, MI US","2014-03-15","0.00","0.0","5",,"50","25","36",
"USC00200228","ANN ARBOR SE, MI US","2014-03-16","0.00","0.0","5",,"40","14","14",
"USC00200228","ANN ARBOR SE, MI US","2014-03-17","0.00","0.0","4",,"26","7","8","1.5"
"USC00200228","ANN ARBOR SE, MI US","2014-03-18","0.00","0.0","4",,"33","8","19",
"USC00200228","ANN ARBOR SE, MI US","2014-03-19","0.00","0.0","2",,"46","19","38",
"USC00200228","ANN ARBOR SE, MI US","2014-03-20","0.14","0.1","1",,"47","33","33",
"USC00200228","ANN ARBOR SE, MI US","2014-03-21","0.00","0.0","0",,"40","18","19",
"USC00200228","ANN ARBOR SE, MI US","2014-03-22","0.12","0.0","0",,"43","19","34",
"USC00200228","ANN ARBOR SE, MI US","2014-03-23","0.00","0.0","0",,"41","16","16",
"USC00200228","ANN ARBOR SE, MI US","2014-03-24","0.00","0.0","0",,"28","12","13",
"USC00200228","ANN ARBOR SE, MI US","2014-03-25","0.00","0.0","0",,"32","13","22",
"USC00200228","ANN ARBOR SE, MI US","2014-03-26","0.01","0.3","0",,"34","10","11",
"USC00200228","ANN ARBOR SE, MI US","2014-03-27","0.00","0.0","0",,"33","11","31",
"USC00200228","ANN ARBOR SE, MI US","2014-03-28","0.05","0.1","0",,"49","31","48",
"USC00200228","ANN ARBOR SE, MI US","2014-03-29","0.01","0.0","0",,"50","33","33",
"USC00200228","ANN ARBOR SE, MI US","2014-03-30","0.00","0.0","0",,"38","25","26",
"USC00200228","ANN ARBOR SE, MI US","2014-03-31","0.00","0.0","0",,"51","25","25",
"USC00200228","ANN ARBOR SE, MI US","2014-04-01","0.02","0.0","0",,"59","25","46",
"USC00200228","ANN ARBOR SE, MI US","2014-04-02","0.00","0.0","0",,"60","32","32",
"USC00200228","ANN ARBOR SE, MI US","2014-04-03","0.00","0.0","0",,"56","32","36",
"USC00200228","ANN ARBOR SE, MI US","2014-04-04","0.36","0.0","0",,"37","33","35",
"USC00200228","ANN ARBOR SE, MI US","2014-04-05","0.16","0.1","0",,"48","31","31",
"USC00200228","ANN ARBOR SE, MI US","2014-04-06","0.00","0.0","0",,"49","21","21",
"USC00200228","ANN ARBOR SE, MI US","2014-04-07","0.00","0.0","0",,"55","21","35",
"USC00200228","ANN ARBOR SE, MI US","2014-04-08","0.49","0.0","0",,"54","35","39",
"USC00200228","ANN ARBOR SE, MI US","2014-04-09","0.00","0.0","0",,"62","35","36",
"USC00200228","ANN ARBOR SE, MI US","2014-04-10","0.00","0.0","0",,"58","36","43",
"USC00200228","ANN ARBOR SE, MI US","2014-04-11","0.01","0.0","0",,"68","33","33",
"USC00200228","ANN ARBOR SE, MI US","2014-04-12","0.00","0.0","0",,"67","33","37",
"USC00200228","ANN ARBOR SE, MI US","2014-04-13","0.11","0.0","0",,"72","37","50",
"USC00200228","ANN ARBOR SE, MI US","2014-04-14","0.00","0.0","0",,"76","50","66",
"USC00200228","ANN ARBOR SE, MI US","2014-04-15","0.41","3.9","4",,"68","24","24",
"USC00200228","ANN ARBOR SE, MI US","2014-04-16","0.00","0.1","1",,"35","16","18",
"USC00200228","ANN ARBOR SE, MI US","2014-04-17","0.00","0.0","0",,"43","18","32",
"USC00200228","ANN ARBOR SE, MI US","2014-04-18","0.00","0.0","0",,"66","32","47",
"USC00200228","ANN ARBOR SE, MI US","2014-04-19","0.00","0.0","0",,"65","31","33",
"USC00200228","ANN ARBOR SE, MI US","2014-04-20","0.00","0.0","0",,"58","31","33",
"USC00200228","ANN ARBOR SE, MI US","2014-04-21","0.00","0.0","0",,"73","33","41",
"USC00200228","ANN ARBOR SE, MI US","2014-04-22","0.03","0.0","0",,"78","41","55",
"USC00200228","ANN ARBOR SE, MI US","2014-04-23","0.00","0.0","0",,"55","36","36",
"USC00200228","ANN ARBOR SE, MI US","2014-04-24","0.00","0.0","0",,"56","36","41",
"USC00200228","ANN ARBOR SE, MI US","2014-04-25","0.00","0.0","0",,"55","41","46",
"USC00200228","ANN ARBOR SE, MI US","2014-04-26","0.29","0.0","0",,"55","37","44",
"USC00200228","ANN ARBOR SE, MI US","2014-04-27","0.00","0.0","0",,"57","31","34",
"USC00200228","ANN ARBOR SE, MI US","2014-04-28","0.00","0.0","0",,"56","34","44",
"USC00200228","ANN ARBOR SE, MI US","2014-04-29","0.24","0.0","0",,"52","44","49",
"USC00200228","ANN ARBOR SE, MI US","2014-04-30","0.51","0.0","0",,"75","49","53",
"USC00200228","ANN ARBOR SE, MI US","2014-05-01","0.04",,,,"69","42","43",
"USC00200228","ANN ARBOR SE, MI US","2014-05-02","0.02",,,,"53","43","46",
"USC00200228","ANN ARBOR SE, MI US","2014-05-03","0.04",,,,"55","45","45",
"USC00200228","ANN ARBOR SE, MI US","2014-05-04","0.02",,,,"61","44","45",
"USC00200228","ANN ARBOR SE, MI US","2014-05-05","0.00",,,,"57","36","42",
"USC00200228","ANN ARBOR SE, MI US","2014-05-06","0.05",,,,"54","33","36",
"USC00200228","ANN ARBOR SE, MI US","2014-05-07","0.18",,,,"64","36","44",
"USC00200228","ANN ARBOR SE, MI US","2014-05-08","0.31",,,,"65","44","51",
"USC00200228","ANN ARBOR SE, MI US","2014-05-09","0.00",,,,"87","51","65",
"USC00200228","ANN ARBOR SE, MI US","2014-05-10","0.07",,,,"78","50","51",
"USC00200228","ANN ARBOR SE, MI US","2014-05-11","0.00",,,,"72","41","46",
"USC00200228","ANN ARBOR SE, MI US","2014-05-12","0.00",,,,"79","46","59",
"USC00200228","ANN ARBOR SE, MI US","2014-05-13","0.74",,,,"75","59","66",
"USC00200228","ANN ARBOR SE, MI US","2014-05-14","0.40",,,,"85","53","54",
"USC00200228","ANN ARBOR SE, MI US","2014-05-15","0.50",,,,"62","48","52",
"USC00200228","ANN ARBOR SE, MI US","2014-05-16","0.28",,,,"59","35","37",
"USC00200228","ANN ARBOR SE, MI US","2014-05-17","0.01",,,,"56","37","43",
"USC00200228","ANN ARBOR SE, MI US","2014-05-18","0.01",,,,"57","34","39",
"USC00200228","ANN ARBOR SE, MI US","2014-05-19","0.00",,,,"68","39","42",
"USC00200228","ANN ARBOR SE, MI US","2014-05-20","0.14",,,,"71","42","54",
"USC00200228","ANN ARBOR SE, MI US","2014-05-21","0.27",,,,"79","54","62",
"USC00200228","ANN ARBOR SE, MI US","2014-05-22","0.00",,,,"83","56","57",
"USC00200228","ANN ARBOR SE, MI US","2014-05-23","0.00",,,,"71","49","50",
"USC00200228","ANN ARBOR SE, MI US","2014-05-24","0.00",,,,"70","47","51",
"USC00200228","ANN ARBOR SE, MI US","2014-05-25","0.00",,,,"77","48","52",
"USC00200228","ANN ARBOR SE, MI US","2014-05-26","0.00",,,,"82","52","57",
"USC00200228","ANN ARBOR SE, MI US","2014-05-27","0.00",,,,"86","57","67",
"USC00200228","ANN ARBOR SE, MI US","2014-05-28","0.30",,,,"85","63","66",
"USC00200228","ANN ARBOR SE, MI US","2014-05-29","0.11",,,,"69","50","53",
"USC00200228","ANN ARBOR SE, MI US","2014-05-30","0.00",,,,"77","48","53",
"USC00200228","ANN ARBOR SE, MI US","2014-05-31","0.00",,,,"82","53","59",
"USC00200228","ANN ARBOR SE, MI US","2014-06-01","0.00",,,,"82","47","52",
"USC00200228","ANN ARBOR SE, MI US","2014-06-02","0.00",,,,"86","52","69",
"USC00200228","ANN ARBOR SE, MI US","2014-06-03","0.51",,,,"84","65","68",
"USC00200228","ANN ARBOR SE, MI US","2014-06-04","0.00",,,,"79","52","58",
"USC00200228","ANN ARBOR SE, MI US","2014-06-05","0.23",,,,"65","48","54",
"USC00200228","ANN ARBOR SE, MI US","2014-06-06","0.00",,,,"74","45","50",
"USC00200228","ANN ARBOR SE, MI US","2014-06-07","0.00",,,,"80","50","54",
"USC00200228","ANN ARBOR SE, MI US","2014-06-08","0.01",,,,"82","54","61",
"USC00200228","ANN ARBOR SE, MI US","2014-06-09","0.19",,,,"78","54","58",
"USC00200228","ANN ARBOR SE, MI US","2014-06-10","0.00",,,,"81","54","57",
"USC00200228","ANN ARBOR SE, MI US","2014-06-11","0.23",,,,"77","57","64",
"USC00200228","ANN ARBOR SE, MI US","2014-06-12","0.40",,,,"79","64","66",
"USC00200228","ANN ARBOR SE, MI US","2014-06-13","0.00",,,,"78","61","61",
"USC00200228","ANN ARBOR SE, MI US","2014-06-14","0.00",,,,"69","42","48",
"USC00200228","ANN ARBOR SE, MI US","2014-06-15","0.00",,,,"76","48","55",
"USC00200228","ANN ARBOR SE, MI US","2014-06-16","0.00",,,,"80","55","71",
"USC00200228","ANN ARBOR SE, MI US","2014-06-17","0.00",,,,"87","64","71",
"USC00200228","ANN ARBOR SE, MI US","2014-06-18","0.33",,,,"88","66","67",
"USC00200228","ANN ARBOR SE, MI US","2014-06-19","1.06",,,,"83","65","65",
"USC00200228","ANN ARBOR SE, MI US","2014-06-20","0.00",,,,"77","55","58",
"USC00200228","ANN ARBOR SE, MI US","2014-06-21","0.17",,,,"68","55","59",
"USC00200228","ANN ARBOR SE, MI US","2014-06-22","0.01",,,,"80","59","63",
"USC00200228","ANN ARBOR SE, MI US","2014-06-23","0.00",,,,"82","59","64",
"USC00200228","ANN ARBOR SE, MI US","2014-06-24","0.06",,,,"80","64","68",
"USC00200228","ANN ARBOR SE, MI US","2014-06-25","0.39",,,,"81","64","65",
"USC00200228","ANN ARBOR SE, MI US","2014-06-26","0.01",,,,"78","60","61",
"USC00200228","ANN ARBOR SE, MI US","2014-06-27","0.00",,,,"79","56","58",
"USC00200228","ANN ARBOR SE, MI US","2014-06-28","0.00",,,,"84","58","65",
"USC00200228","ANN ARBOR SE, MI US","2014-06-29","0.19",,,,"88","65","71",
"USC00200228","ANN ARBOR SE, MI US","2014-06-30","0.00",,,,"86","70","71",
"USC00200228","ANN ARBOR SE, MI US","2014-07-01","0.57",,,,"86","65","65",
"USC00200228","ANN ARBOR SE, MI US","2014-07-02","0.00",,,,"84","65","66",
"USC00200228","ANN ARBOR SE, MI US","2014-07-03","0.02",,,,"78","61","62",
"USC00200228","ANN ARBOR SE, MI US","2014-07-04","0.05",,,,"73","50","55",
"USC00200228","ANN ARBOR SE, MI US","2014-07-05","0.00",,,,"75","49","53",
"USC00200228","ANN ARBOR SE, MI US","2014-07-06","0.00",,,,"78","53","59",
"USC00200228","ANN ARBOR SE, MI US","2014-07-07","0.13",,,,"80","59","71",
"USC00200228","ANN ARBOR SE, MI US","2014-07-08","0.48",,,,"85","62","68",
"USC00200228","ANN ARBOR SE, MI US","2014-07-09","0.33",,,,"78","59","61",
"USC00200228","ANN ARBOR SE, MI US","2014-07-10","0.00",,,,"76","54","58",
"USC00200228","ANN ARBOR SE, MI US","2014-07-11","0.00",,,,"78","54","57",
"USC00200228","ANN ARBOR SE, MI US","2014-07-12","0.00",,,,"82","57","63",
"USC00200228","ANN ARBOR SE, MI US","2014-07-13","0.08",,,,"86","63","71",
"USC00200228","ANN ARBOR SE, MI US","2014-07-14","0.34",,,,"84","62","65",
"USC00200228","ANN ARBOR SE, MI US","2014-07-15","0.01",,,,"82","58","59",
"USC00200228","ANN ARBOR SE, MI US","2014-07-16","0.01",,,,"70","52","54",
